group id	id	x	y	z	g	r
155	289531	711.5859375	-233.03125	69.34375	-15.843239784240723	-15.297797203063965
155	289532	-22.71875	22.953125	-33.109375	-18.439374923706055	-17.57273292541504
155	289534	182.9375	-79.90625	-52.734375	-17.979589462280273	-17.329002380371094
155	289462	-76.4296875	-26.09375	-390.28125	-21.121484756469727	-20.495502471923828
155	289535	-93.3125	156.890625	-559.59375	-15.907573699951172	-15.303951263427734
155	289537	-92.4921875	-60.921875	109.71875	-15.989808082580566	-15.329628944396973
155	289538	62.7109375	245.15625	-98.046875	-18.384090423583984	-17.523788452148438
155	289545	-38.6875	-90.40625	49.8125	-17.686546325683594	-16.93108367919922
155	289463	-172.078125	-367.390625	619.53125	-21.274839401245117	-20.459455490112305
155	289547	-177.5546875	96.953125	78.0625	-16.796829223632812	-16.10584259033203
155	289548	72.9921875	93.9375	-93.484375	-18.019697189331055	-17.168712615966797
155	289551	-23.640625	-138.546875	133.046875	-18.201416015625	-17.339689254760742
155	289552	-234.7578125	246.5	-46.203125	-17.255327224731445	-16.543994903564453
155	289553	406.1328125	42.328125	581.9375	-16.401165008544922	-15.76414680480957
155	289559	37.640625	-337.59375	617.0625	-17.687728881835938	-16.92867660522461
155	289464	-521.6796875	-217.1875	48.21875	-20.594650268554688	-19.87906265258789
155	289563	71.5859375	22.015625	-35.578125	-17.901411056518555	-17.022647857666016
155	289570	244.859375	-504.390625	474.078125	-15.925413131713867	-15.255236625671387
155	289466	94.671875	-31.53125	-136.859375	-21.605514526367188	-21.094913482666016
155	289579	-208.75	216.8125	-465.53125	-16.815725326538086	-16.08234214782715
155	289586	-838.4765625	-17.515625	-114.046875	-16.166841506958008	-15.525954246520996
155	289587	88.5625	-484.5625	42.515625	-15.870307922363281	-15.234404563903809
1553	824807	0.0	0.0	0.0	-21.95465087890625	-21.1068115234375
1553	824808	-283.1875	-226.453125	-83.40625	-22.250835418701172	-21.42081642150879
1553	824821	62.9375	14.609375	15.84375	-19.592342376708984	-18.883441925048828
1553	824823	-32.9375	24.96875	-32.13671875	-18.738378524780273	-18.005287170410156
1553	824825	-453.578125	-37.0	94.0078125	-16.289180755615234	-15.720512390136719
1553	824833	-249.265625	-264.25	4.875	-18.14234733581543	-17.392841339111328
1553	824835	-30.921875	11.75	-77.84765625	-18.16854476928711	-17.36214256286621
1553	824838	-144.71875	65.171875	37.0859375	-16.396520614624023	-15.725761413574219
1553	824812	47.84375	-61.09375	-35.8828125	-20.797367095947266	-20.012128829956055
1553	824851	-360.390625	-184.875	83.421875	-17.236738204956055	-16.484495162963867
1553	824813	-242.609375	-356.9375	-71.43359375	-20.474367141723633	-19.680784225463867
